,docId,isValid,passage,passage_id
4914,BioInfer.d506,False,"Quantitation of the appearance of [PROTEIN1] X22 [/PROTEI[PROTEIN2] X22 [/PROTEIN2] banding in primary cultures of myotubes indicates that it precedes that of other myofibrillar proteins and that assembly takes place in the following order: X22, titin, myosin heavy chain, actin, and desmin.",BioInfer.d506.s0
4915,BioInfer.d506,False,"Quantitation of the appearance of [PROTEIN2] X22 [/PROTEIN2] banding in primary cultures of myotubes indicates that it precedes that of other myofibrillar proteins and that assembly takes place in the following order: X22, [PROTEIN1] titin [/PROTEIN1], myosin heavy chain, actin, and desmin.",BioInfer.d506.s0
4916,BioInfer.d506,False,"Quantitation of the appearance of [PROTEIN1] X22 [/PROTEIN1] banding in primary cultures of myotubes indicates that it precedes that of other myofibrillar proteins and that assembly takes place in the following order: X22, titin, myosin heavy chain, actin, and [PROTEIN2] desmin [/PROTEIN2].",BioInfer.d506.s0
4917,BioInfer.d506,False,"Quantitation of the appearance of [PROTEIN1] X22 [/PROTEIN1] banding in primary cultures of myotubes indicates that it precedes that of other myofibrillar proteins and that assembly takes place in the following order: X22, titin, [PROTEIN2] myosin heavy chain [/PROTEIN2], actin, and desmin.",BioInfer.d506.s0
4918,BioInfer.d507,True,"Recently it has been established, through a detailed biochemical analysis, that recombinant Arabidopsis thaliana fimbrin 1 (AtFim1) is a member of the [PROTEIN1] fimbrin/plastin [/PROTEIN1] family of [PROTEIN2] actin [/PROTEIN2] filament bundling or cross-linking proteins [D.R. Kovar et al. (2000) Plant J 24:625-636].",BioInfer.d507.s0
4919,BioInfer.d507,True,"Recently it has been established, through a detailed biochemical analysis, that recombinant Arabidopsis thaliana [PROTEIN2] fimbrin 1 [/PROTEIN2] (AtFim1) is a member of the [PROTEIN1] fimbrin/plastin [/PROTEIN1] family of actin filament bundling or cross-linking proteins [D.R. Kovar et al. (2000) Plant J 24:625-636].",BioInfer.d507.s0
4920,BioInfer.d507,True,"Recently it has been established, through a detailed biochemical analysis, that recombinant Arabidopsis thaliana fimbrin 1 ([PROTEIN2] AtFim1 [/PROTEIN2]) is a member of the [PROTEIN1] fimbrin/plastin [/PROTEIN1] family of actin filament bundling or cross-linking proteins [D.R. Kovar et al. (2000) Plant J 24:625-636].",BioInfer.d507.s0
4921,BioInfer.d507,False,"Recently it has been established, through a detailed biochemical analysis, that recombinant Arabidopsis thaliana [PROTEIN2] fimbrin 1 [/PROTEIN2] (AtFim1) is a member of the fimbrin/plastin family of [PROTEIN1] actin [/PROTEIN1] filament bundling or cross-linking proteins [D.R. Kovar et al. (2000) Plant J 24:625-636].",BioInfer.d507.s0
4922,BioInfer.d507,False,"Recently it has been established, through a detailed biochemical analysis, that recombinant Arabidopsis thaliana fimbrin 1 ([PROTEIN2] AtFim1 [/PROTEIN2]) is a member of the fimbrin/plastin family of [PROTEIN1] actin [/PROTEIN1] filament bundling or cross-linking proteins [D.R. Kovar et al. (2000) Plant J 24:625-636].",BioInfer.d507.s0
4923,BioInfer.d507,False,"Recently it has been established, through a detailed biochemical analysis, that recombinant Arabidopsis thaliana [PROTEIN1] fimbrin 1 [/PROTEIN1] ([PROTEIN2] AtFim1 [/PROTEIN2]) is a member of the fimbrin/plastin family of actin filament bundling or cross-linking proteins [D.R. Kovar et al. (2000) Plant J 24:625-636].",BioInfer.d507.s0
4924,BioInfer.d509,True,Recombinant human [PROTEIN1] beta-catenin [/PROTEIN1] can simultaneously bind to the alpha-catenin/[PROTEIN2] actin [/PROTEIN2] complex but does not bind actin directly.,BioInfer.d509.s0
4925,BioInfer.d509,True,Recombinant human [PROTEIN1] beta-catenin [/PROTEIN1] can simultaneously bind to the alpha-catenin/[PROTEIN2] actin [/PROTEIN2] complex but does not bind actin directly.,BioInfer.d509.s0
4926,BioInfer.d509,True,Recombinant human [PROTEIN1] beta-catenin [/PROTEIN1] can simultaneously bind to the [PROTEIN2] alpha-catenin [/PROTEIN2]/actin complex but does not bind actin directly.,BioInfer.d509.s0
4927,BioInfer.d509,True,Recombinant human beta-catenin can simultaneously bind to the [PROTEIN2] alpha-catenin [/PROTEIN2]/[PROTEIN1] actin [/PROTEIN1] complex but does not bind actin directly.,BioInfer.d509.s0
4928,BioInfer.d509,False,Recombinant human beta-catenin can simultaneously bind to the alpha-catenin/[PROTEIN1] actin [/PROT[PROTEIN2] actin [/PROTEIN2] complex but does not bind actin directly.,BioInfer.d509.s0
4929,BioInfer.d509,False,Recombinant human beta-catenin can simultaneously bind to the [PROTEIN2] alpha-catenin [/PROTEIN2]/[PROTEIN1] actin [/PROTEIN1] complex but does not bind actin directly.,BioInfer.d509.s0
4930,BioInfer.d510,True,Recruitment of a [PROTEIN2] myosin heavy chain kinase [/PROTEIN2] to [PROTEIN1] actin [/PROTEIN1]-rich protrusions in Dictyostelium.,BioInfer.d510.s0
4931,BioInfer.d512,False,"Reduced E-cadherin, [PROTEIN2] alpha-catenin [/PROTEIN2], beta-catenin and [PROTEIN1] plakoglobin [/PROTEIN1] expression correlated closely with the differentiation grade of the esophageal squamous cell carcinoma (p < 0.05).",BioInfer.d512.s0
4932,BioInfer.d512,False,"Reduced E-cadherin, alpha-catenin, [PROTEIN2] beta-catenin [/PROTEIN2] and [PROTEIN1] plakoglobin [/PROTEIN1] expression correlated closely with the differentiation grade of the esophageal squamous cell carcinoma (p < 0.05).",BioInfer.d512.s0
4933,BioInfer.d512,False,"Reduced [PROTEIN2] E-cadherin [/PROTEIN2], alpha-catenin, beta-catenin and [PROTEIN1] plakoglobin [/PROTEIN1] expression correlated closely with the differentiation grade of the esophageal squamous cell carcinoma (p < 0.05).",BioInfer.d512.s0
4934,BioInfer.d512,False,"Reduced E-cadherin, [PROTEIN1] alpha-catenin [/PROTEIN1], [PROTEIN2] beta-catenin [/PROTEIN2] and plakoglobin expression correlated closely with the differentiation grade of the esophageal squamous cell carcinoma (p < 0.05).",BioInfer.d512.s0
4935,BioInfer.d512,False,"Reduced [PROTEIN2] E-cadherin [/PROTEIN2], [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin and plakoglobin expression correlated closely with the differentiation grade of the esophageal squamous cell carcinoma (p < 0.05).",BioInfer.d512.s0
4936,BioInfer.d512,False,"Reduced [PROTEIN2] E-cadherin [/PROTEIN2], alpha-catenin, [PROTEIN1] beta-catenin [/PROTEIN1] and plakoglobin expression correlated closely with the differentiation grade of the esophageal squamous cell carcinoma (p < 0.05).",BioInfer.d512.s0
4937,BioInfer.d514,False,"Reduced expression of E-cadherin and [PROTEIN2] alpha-catenin [/PROTEIN2], as well as mutations in the E-cadherin gene, have been found in various carcinomas, whereas mutations in the [PROTEIN1] alpha[PROTEIN1] alpha- catenin [/PROTEIN1]in [/PROTEIN1] and beta-catenin genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4938,BioInfer.d514,False,"Reduced expression of E-cadherin and alpha-catenin, as well as mutations in the E-cadherin gene, have been found in various carcinomas, whereas mutations in the alpha- and beta-catenin genes have been[PROTEIN1] alpha- [PROTEIN2] beta-catenin [/PROTEIN2]OTEIN1]bed only in carcinoma cell lines.",BioInfer.d514.s0
4939,BioInfer.d514,False,"Reduced expression of E-cadherin and alpha-catenin, as well as mutations in the [PROTEIN2] E-cadherin [/PROTEIN2] gene, have been found in various carcinomas, whereas mutations in the [PROTEIN1] alpha[PROTEIN1] alpha- catenin [/PROTEIN1]in [/PROTEIN1] and beta-catenin genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4940,BioInfer.d514,False,"Reduced expression of E-cadherin and alpha-catenin, as well as mutations in the [PROTEIN2] E-cadherin [/PROTEIN2] gene, have been found in various carcinomas, whereas mutations in the [PROTEIN1] alpha[PROTEIN1] alpha- catenin [/PROTEIN1]in [/PROTEIN1] and beta-catenin genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4941,BioInfer.d514,False,"Reduced expression of E-cadherin and [PROTEIN1] alpha-catenin [/PROTEIN1], as well as mutations in the E-cadherin gene, have been found in various carcinomas, whereas mutations in the alpha- and [PROTEIN2] beta-catenin [/PROTEIN2] genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4942,BioInfer.d514,False,"Reduced expression of E-cadherin and [PROTEIN1] alpha-catenin [/PROTEIN1], as well as mutations in the [PROTEIN2] E-cadherin [/PROTEIN2] gene, have been found in various carcinomas, whereas mutations in the alpha- and beta-catenin genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4943,BioInfer.d514,False,"Reduced expression of E-cadherin and [PROTEIN1] alpha-catenin [/PROTEIN1], as well as mutations in the [PROTEIN2] E-cadherin [/PROTEIN2] gene, have been found in various carcinomas, whereas mutations in the alpha- and beta-catenin genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4944,BioInfer.d514,False,"Reduced expression of E-cadherin and alpha-catenin, as well as mutations in the [PROTEIN2] E-cadherin [/PROTEIN2] gene, have been found in various carcinomas, whereas mutations in the alpha- and [PROTEIN1] beta-catenin [/PROTEIN1] genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4945,BioInfer.d514,False,"Reduced expression of E-cadherin and alpha-catenin, as well as mutations in the [PROTEIN2] E-cadherin [/PROTEIN2] gene, have been found in various carcinomas, whereas mutations in the alpha- and [PROTEIN1] beta-catenin [/PROTEIN1] genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4946,BioInfer.d514,False,"Reduced expression of E-cadherin and alpha-catenin, as well as mutations in the [PROTEIN1] E-cadherin [[PROTEIN2] E-cadherin [/PROTEIN2] gene, have been found in various carcinomas, whereas mutations in the alpha- and beta-catenin genes have been described only in carcinoma cell lines.",BioInfer.d514.s0
4947,BioInfer.d515,False,Regulation of [PROTEIN1] myosin heavy chain [/PROTEIN1] and [PROTEIN2] actin [/PROTEIN2] isogenes during cardiac growth and hypertrophy.,BioInfer.d515.s0
4948,BioInfer.d517,False,Removal of one nonhomologous DNA end during gene conversion by a [PROTEIN1] RAD1 [/PROTEIN1]- and [PROTEIN2] MSH2 [/PROTEIN2]-independent pathway.,BioInfer.d517.s0
4949,BioInfer.d519,True,Requirement of the yeast MSH3 and [PROTEIN2] MSH6 [/PROTEIN2] genes for [PROTEIN1] MSH2 [/PROTEIN1]-dependent genomic stability.,BioInfer.d519.s0
4950,BioInfer.d519,True,Requirement of the yeast [PROTEIN2] MSH3 [/PROTEIN2] and MSH6 genes for [PROTEIN1] MSH2 [/PROTEIN1]-dependent genomic stability.,BioInfer.d519.s0
4951,BioInfer.d519,False,Requirement of the yeast [PROTEIN2] MSH3 [/PROTEIN2] and [PROTEIN1] MSH6 [/PROTEIN1] genes for MSH2-dependent genomic stability.,BioInfer.d519.s0
4952,BioInfer.d519,True,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that MSH3 and [PROTEIN1] MSH6 [/PROTEIN1] constitute alternate pathways of [PROTEIN2] MSH2 [/PROTEIN2]-dependent mismatch repair.,BioInfer.d519.s1
4953,BioInfer.d519,True,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN2] MSH3 [/PROTEIN2] and MSH6 constitute alternate pathways of [PROTEIN1] MSH2 [/PROTEIN1]-dependent mismatch repair.,BioInfer.d519.s1
4954,BioInfer.d519,True,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that MSH3 and [PROTEIN1] MSH6 [/PROTEIN1] constitute alternate pathways of [PROTEIN2] MSH2 [/PROTEIN2]-dependent mismatch repair.,BioInfer.d519.s1
4955,BioInfer.d519,True,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN2] MSH3 [/PROTEIN2] and MSH6 constitute alternate pathways of [PROTEIN1] MSH2 [/PROTEIN1]-dependent mismatch repair.,BioInfer.d519.s1
4956,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that MSH3 and [PROTEIN1] MSH6 [/PROTE[PROTEIN2] MSH6 [/PROTEIN2] constitute alternate pathways of MSH2-dependent mismatch repair.,BioInfer.d519.s1
4957,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN2] MSH3 [/PROTEIN2] and [PROTEIN1] MSH6 [/PROTEIN1] constitute alternate pathways of MSH2-dependent mismatch repair.,BioInfer.d519.s1
4958,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that MSH3 and [PROTEIN1] MSH6 [/PROTEIN1] constitute alternate pathways of [PROTEIN2] MSH2 [/PROTEIN2]-dependent mismatch repair.,BioInfer.d519.s1
4959,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN2] MSH3 [/PROTEIN2] and [PROTEIN1] MSH6 [/PROTEIN1] constitute alternate pathways of MSH2-dependent mismatch repair.,BioInfer.d519.s1
4960,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that MSH3 and [PROTEIN2] MSH6 [/PROTEIN2] constitute alternate pathways of [PROTEIN1] MSH2 [/PROTEIN1]-dependent mismatch repair.,BioInfer.d519.s1
4961,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that MSH3 and MSH6 constitute alternate pathways of [PROTEIN1] MSH2 [/PROTE[PROTEIN2] MSH2 [/PROTEIN2]-dependent mismatch repair.,BioInfer.d519.s1
4962,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN2] MSH3 [/PROTEIN2] and MSH6 constitute alternate pathways of [PROTEIN1] MSH2 [/PROTEIN1]-dependent mismatch repair.,BioInfer.d519.s1
4963,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN2] MSH3 [/PROTEIN2] and [PROTEIN1] MSH6 [/PROTEIN1] constitute alternate pathways of MSH2-dependent mismatch repair.,BioInfer.d519.s1
4964,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN2] MSH3 [/PROTEIN2] and [PROTEIN1] MSH6 [/PROTEIN1] constitute alternate pathways of MSH2-dependent mismatch repair.,BioInfer.d519.s1
4965,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN1] MSH3 [/PROTEIN1] and MSH6 constitute alternate pathways of [PROTEIN2] MSH2 [/PROTEIN2]-dependent mismatch repair.,BioInfer.d519.s1
4966,BioInfer.d519,False,Results from epistasis analyses indicate that MSH2 functions in mismatch repair in conjunction with MSH3 or MSH6 and that [PROTEIN1] MSH3 [/PROTE[PROTEIN2] MSH3 [/PROTEIN2] and MSH6 constitute alternate pathways of MSH2-dependent mismatch repair.,BioInfer.d519.s1
4967,BioInfer.d520,True,Requirement of yeast [PROTEIN2] fimbrin [/PROTEIN2] for [PROTEIN1] actin [/PROTEIN1] organization and morphogenesis in vivo.,BioInfer.d520.s0
4968,BioInfer.d521,False,"Resonance energy transfer determination of the following distances, using a hybrid [PROTEIN2] myosin [/PROTEIN2]: those between Cys-55 on the Mercenaria regulatory light chain, SH-1 on the Aequipecten [PROTEIN1] myosin heavy chain [/PROTEIN1], and Cys-374 of actin.",BioInfer.d521.s0
4969,BioInfer.d521,False,"Resonance energy transfer determination of the following distances, using a hybrid myosin: those between Cys-55 on the Mercenaria regulatory light chain, SH-1 on the Aequipecten [PROTEIN1] myosin heavy chain [/PROTEIN1], and Cys-374 of [PROTEIN2] actin [/PROTEIN2].",BioInfer.d521.s0
4970,BioInfer.d521,False,"Resonance energy transfer determination of the following distances, using a hybrid myosin: those between Cys-55 on the Mercenaria [PROTEIN2] regulatory light chain [/PROTEIN2], SH-1 on the Aequipecten [PROTEIN1] myosin heavy chain [/PROTEIN1], and Cys-374 of actin.",BioInfer.d521.s0
4971,BioInfer.d521,False,"Resonance energy transfer determination of the following distances, using a hybrid [PROTEIN1] myosin [/PROTEIN1]: those between Cys-55 on the Mercenaria regulatory light chain, SH-1 on the Aequipecten myosin heavy chain, and Cys-374 of [PROTEIN2] actin [/PROTEIN2].",BioInfer.d521.s0
4972,BioInfer.d521,False,"Resonance energy transfer determination of the following distances, using a hybrid [PROTEIN1] myosin [/PROTEIN1]: those between Cys-55 on the Mercenaria [PROTEIN2] regulatory light chain [/PROTEIN2], SH-1 on the Aequipecten myosin heavy chain, and Cys-374 of actin.",BioInfer.d521.s0
4973,BioInfer.d521,False,"Resonance energy transfer determination of the following distances, using a hybrid myosin: those between Cys-55 on the Mercenaria [PROTEIN2] regulatory light chain [/PROTEIN2], SH-1 on the Aequipecten myosin heavy chain, and Cys-374 of [PROTEIN1] actin [/PROTEIN1].",BioInfer.d521.s0
4974,BioInfer.d522,True,Reversible binding of [PROTEIN2] actin [/PROTEIN2] to gelsolin and [PROTEIN1] profilin [/PROTEIN1] in human platelet extracts.,BioInfer.d522.s0
4975,BioInfer.d522,True,Reversible binding of [PROTEIN1] actin [/PROTEIN1] to [PROTEIN2] gelsolin [/PROTEIN2] and profilin in human platelet extracts.,BioInfer.d522.s0
4976,BioInfer.d522,False,Reversible binding of actin to [PROTEIN2] gelsolin [/PROTEIN2] and [PROTEIN1] profilin [/PROTEIN1] in human platelet extracts.,BioInfer.d522.s0
4977,BioInfer.d522,True,"Sepharose beads coupled to either monoclonal anti-gelsolin antibodies or to polyproline were used to extract gelsolin and [PROTEIN2] profilin [/PROTEIN2], respectively, from EGTA-containing platelet extracts and determine the proportion of these molecules bound to [PROTEIN1] actin [/PROTEIN1] with sufficient affinity to withstand dilution (high-affinity complexes).",BioInfer.d522.s1
4978,BioInfer.d522,True,"Sepharose beads coupled to either monoclonal anti-[PROTEIN2] gelsolin [/PROTEIN2] antibodies or to polyproline were used to extract gelsolin and profilin, respectively, from EGTA-containing platelet extracts and determine the proportion of these molecules bound to [PROTEIN1] actin [/PROTEIN1] with sufficient affinity to withstand dilution (high-affinity complexes).",BioInfer.d522.s1
4979,BioInfer.d522,False,"Sepharose beads coupled to either monoclonal anti-[PROTEIN2] gelsolin [/PROTEIN2] antibodies or to polyproline were used to extract gelsolin and profilin, respectively, from EGTA-containing platelet extracts and determine the proportion of these molecules bound to [PROTEIN1] actin [/PROTEIN1] with sufficient affinity to withstand dilution (high-affinity complexes).",BioInfer.d522.s1
4980,BioInfer.d522,False,"Sepharose beads coupled to either monoclonal anti-[PROTEIN2] gelsolin [/PROTEIN2] antibodies or to polyproline were used to extract gelsolin and [PROTEIN1] profilin [/PROTEIN1], respectively, from EGTA-containing platelet extracts and determine the proportion of these molecules bound to actin with sufficient affinity to withstand dilution (high-affinity complexes).",BioInfer.d522.s1
4981,BioInfer.d522,False,"Sepharose beads coupled to either monoclonal anti-[PROTEIN2] gelsolin [/PROTEIN2] antibodies or to polyproline were used to extract gelsolin and [PROTEIN1] profilin [/PROTEIN1], respectively, from EGTA-containing platelet extracts and determine the proportion of these molecules bound to actin with sufficient affinity to withstand dilution (high-affinity complexes).",BioInfer.d522.s1
4982,BioInfer.d522,False,"Sepharose beads coupled to either monoclonal anti-[PROTEIN1] gelsolin [/P[PROTEIN2] gelsolin [/PROTEIN2] antibodies or to polyproline were used to extract gelsolin and profilin, respectively, from EGTA-containing platelet extracts and determine the proportion of these molecules bound to actin with sufficient affinity to withstand dilution (high-affinity complexes).",BioInfer.d522.s1
4983,BioInfer.d522,True,"[PROTEIN1] Thrombin [/PROTEIN1], within seconds, caused quantitative conversion of platelet profilin and gelsolin to high-affinity complexes with [PROTEIN2] actin [/PROTEIN2], but these complexes were not present 5 min after stimulation.",BioInfer.d522.s2
4984,BioInfer.d522,True,"[PROTEIN1] Thrombin [/PROTEIN1], within seconds, caused quantitative conversion of [PROTEIN2] platelet profilin [/PROTEIN2] and gelsolin to high-affinity complexes with actin, but these complexes were not present 5 min after stimulation.",BioInfer.d522.s2
4985,BioInfer.d522,True,"[PROTEIN1] Thrombin [/PROTEIN1], within seconds, caused quantitative conversion of [PROTEIN2] platelet gelsolin [/PROTEIN2] prof[PROTEIN2] platelet gelsolin [/PROTEIN2] gelsolin to high-affinity complexes with actin, but these complexes were not present 5 min after stimulation.",BioInfer.d522.s2
4986,BioInfer.d522,True,"Thrombin, within seconds, caused quantitative conversion of [PROTEIN2] platelet profilin [/PROTEIN2] and gelsolin to high-affinity complexes with [PROTEIN1] actin [/PROTEIN1], but these complexes were not present 5 min after stimulation.",BioInfer.d522.s2
4987,BioInfer.d522,True,"Thrombin, within seconds, caused quantitative conversion of platelet profilin and gelsolin to high-affini[PROTEIN2] platelet gelsolin [/PROTEIN2]e[PROTEIN1] actin [/PROTEIN1]ith actin, but these complexes were not present 5 min after stimulation.",BioInfer.d522.s2
4988,BioInfer.d522,False,"Thrombin, within seconds, caused quantitative conversion of [PROTEIN1] platelet pro[PROTEIN2] platelet gelsolin [/PROTEIN2]PROTE[PROTEIN2] platelet gelsolin [/PROTEIN2] gelsolin to high-affinity complexes with actin, but these complexes were not present 5 min after stimulation.",BioInfer.d522.s2
4989,BioInfer.d523,True,"[PROTEIN2] RIPc [/PROTEIN2], one of the cleavage products, enhanced interaction between TRADD and FADD/MORT1 and increased cells' sensitivity to [PROTEIN1] TNF [/PROTEIN1].",BioInfer.d523.s0
4990,BioInfer.d523,True,"[PROTEIN2] RIPc [/PROTEIN2], one of the cleavage products, enhanced interaction between TRADD and [PROTEIN1] FADD [/PROTEIN1]/MORT1 and increased cells' sensitivity to TNF.",BioInfer.d523.s0
4991,BioInfer.d523,True,"RIPc, one of the cleavage products, enhanced interaction between [PROTEIN2] TRADD [/PROTEIN2] and [PROTEIN1] FADD [/PROTEIN1]/MORT1 and increased cells' sensitivity to TNF.",BioInfer.d523.s0
4992,BioInfer.d523,True,"[PROTEIN1] RIPc [/PROTEIN1], one of the cleavage products, enhanced interaction between TRADD and FADD/[PROTEIN2] MORT1 [/PROTEIN2] and increased cells' sensitivity to TNF.",BioInfer.d523.s0
4993,BioInfer.d523,True,"[PROTEIN1] RIPc [/PROTEIN1], one of the cleavage products, enhanced interaction between [PROTEIN2] TRADD [/PROTEIN2] and FADD/MORT1 and increased cells' sensitivity to TNF.",BioInfer.d523.s0
4994,BioInfer.d523,True,"RIPc, one of the cleavage products, enhanced interaction between [PROTEIN2] TRADD [/PROTEIN2] and FADD/[PROTEIN1] MORT1 [/PROTEIN1] and increased cells' sensitivity to TNF.",BioInfer.d523.s0
4995,BioInfer.d523,False,"RIPc, one of the cleavage products, enhanced interaction between TRADD and [PROTEIN2] FADD [/PROTEIN2]/MORT1 and increased cells' sensitivity to [PROTEIN1] TNF [/PROTEIN1].",BioInfer.d523.s0
4996,BioInfer.d523,False,"RIPc, one of the cleavage products, enhanced interaction between TRADD and FADD/[PROTEIN2] MORT1 [/PROTEIN2] and increased cells' sensitivity to [PROTEIN1] TNF [/PROTEIN1].",BioInfer.d523.s0
4997,BioInfer.d523,False,"RIPc, one of the cleavage products, enhanced interaction between [PROTEIN2] TRADD [/PROTEIN2] and FADD/MORT1 and increased cells' sensitivity to [PROTEIN1] TNF [/PROTEIN1].",BioInfer.d523.s0
4998,BioInfer.d523,False,"RIPc, one of the cleavage products, enhanced interaction between TRADD and [PROTEIN1] FADD [/PROTEIN1]/[PROTEIN2] MORT1 [/PROTEIN2] and increased cells' sensitivity to TNF.",BioInfer.d523.s0
4999,BioInfer.d526,True,"Saccharomyces cerevisiae [PROTEIN1] PAC2 [/PROTEIN1] functions with [PROTEIN2] CIN1 [/PROTEIN2], 2 and 4 in a pathway leading to normal microtubule stability.",BioInfer.d526.s0
5000,BioInfer.d526,True,"Saccharomyces cerevisiae [PROTEIN1] PAC2 [/PROTEIN1] functions with [PROTEIN2] CIN 4 [/PROTEIN2]1, 2 an[PROTEIN2] CIN 4 [/PROTEIN2] 4 in a pathway leading to normal microtubule stability.",BioInfer.d526.s0
5001,BioInfer.d526,True,Saccharomyces cerevisiae [PROTEIN1] PAC2 [/PROTEIN1] functions with [PROTEIN2] CIN 2 [/PROTEIN2]1[PROTEIN2] CIN 2 [/PROTEIN2] 2 and 4 in a pathway leading to normal microtubule stability.,BioInfer.d526.s0
5002,BioInfer.d526,False,"Saccharomyces cerevisiae PAC2 functions with [PROTEIN1] CIN1 [/PROTE[PROTEIN2] CIN 4 [/PROTEIN2]], 2 an[PROTEIN2] CIN 4 [/PROTEIN2] 4 in a pathway leading to normal microtubule stability.",BioInfer.d526.s0
5003,BioInfer.d526,False,Saccharomyces cerevisiae PAC2 functions with [PROTEIN1] CIN1 [/PROTE[PROTEIN2] CIN 2 [/PROTEIN2]][PROTEIN2] CIN 2 [/PROTEIN2] 2 and 4 in a pathway leading to normal microtubule stability.,BioInfer.d526.s0
5004,BioInfer.d526,False,"Saccharomyces cerevisiae PAC2 functions with CIN1, 2 and 4 in a pathway leading [PROTEIN1] [PROTEIN2] CIN 2 [/PROTEIN2] [PROTEIN2] CIN 2 [/PROTEIN2] [/PROTEIN1]o normal microtubule stability.",BioInfer.d526.s0
5005,BioInfer.d528,False,"SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as [PROTEIN2] actin [/PROTEIN2] (43 kDa Mr), myosin heavy chain (195 kDa Mr), [PROTEIN1] spectrin [/PROTEIN1] (235 and 240 kDa Mr), and tubulin (51-54 kDa Mr).",BioInfer.d528.s0
5006,BioInfer.d528,False,"SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as actin (43 kDa Mr), myosin heavy chain (195 kDa Mr), [PROTEIN1] spectrin [/PROTEIN1] (235 and 240 kDa Mr), and [PROTEIN2] tubulin [/PROTEIN2] (51-54 kDa Mr).",BioInfer.d528.s0
5007,BioInfer.d528,False,"SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as actin (43 kDa Mr), [PROTEIN2] myosin heavy chain [/PROTEIN2] (195 kDa Mr), [PROTEIN1] spectrin [/PROTEIN1] (235 and 240 kDa Mr), and tubulin (51-54 kDa Mr).",BioInfer.d528.s0
5008,BioInfer.d528,False,"SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as [PROTEIN1] actin [/PROTEIN1] (43 kDa Mr), myosin heavy chain (195 kDa Mr), spectrin (235 and 240 kDa Mr), and [PROTEIN2] tubulin [/PROTEIN2] (51-54 kDa Mr).",BioInfer.d528.s0
5009,BioInfer.d528,False,"SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as [PROTEIN1] actin [/PROTEIN1] (43 kDa Mr), [PROTEIN2] myosin heavy chain [/PROTEIN2] (195 kDa Mr), spectrin (235 and 240 kDa Mr), and tubulin (51-54 kDa Mr).",BioInfer.d528.s0
5010,BioInfer.d528,False,"SDS-PAGE analysis of growth cone cytoskeletons revealed the presence of several major bands, identified by their mobility as actin (43 kDa Mr), [PROTEIN2] myosin heavy chain [/PROTEIN2] (195 kDa Mr), spectrin (235 and 240 kDa Mr), and [PROTEIN1] tubulin [/PROTEIN1] (51-54 kDa Mr).",BioInfer.d528.s0
5011,BioInfer.d529,True,"Semiserial sections were subjected to immunohistochemical staining with antibodies to alpha-smooth muscle actin (alpha-SMA), desmin and [PROTEIN2] smooth muscle myosin heavy chain [/PROTEIN2] isoforms: SM1, [PROTEIN1] SM2 [/PROTEIN1] and SMemb.",BioInfer.d529.s0
