,docId,isValid,passage,passage_id
216,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; <PROTEIN1>FlgM<PROTEIN1>, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and <PROTEIN2>DnaK<PROTEIN2>, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
217,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; <PROTEIN1>FlgM<PROTEIN1>, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, <PROTEIN2>sigma F<PROTEIN2> and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
218,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; <PROTEIN1>FlgM<PROTEIN1>, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and <PROTEIN2>sigma G<PROTEIN2>, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
219,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; <PROTEIN1>FlgM<PROTEIN1>, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor <PROTEIN2>sigma B<PROTEIN2>; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
220,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; <PROTEIN1>FlgM<PROTEIN1>, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor <PROTEIN2>sigma 32<PROTEIN2>.",LLL.d41.s0
221,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; <PROTEIN1>RbsW<PROTEIN1> of B. subtilis, which inhibits stress response sigma factor sigma B; and <PROTEIN2>DnaK<PROTEIN2>, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
222,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, <PROTEIN2>sigma F<PROTEIN2> and sigma G, of Bacillus subtilis; <PROTEIN1>RbsW<PROTEIN1> of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
223,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and <PROTEIN2>sigma G<PROTEIN2>, of Bacillus subtilis; <PROTEIN1>RbsW<PROTEIN1> of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
224,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor <PROTEIN2>sigma 28<PROTEIN2>; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; <PROTEIN1>RbsW<PROTEIN1> of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
225,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; <PROTEIN1>RbsW<PROTEIN1> of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor <PROTEIN2>sigma 32<PROTEIN2>.",LLL.d41.s0
226,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, <PROTEIN2>sigma F<PROTEIN2> and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and <PROTEIN1>DnaK<PROTEIN1>, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
227,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and <PROTEIN2>sigma G<PROTEIN2>, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and <PROTEIN1>DnaK<PROTEIN1>, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
228,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor <PROTEIN2>sigma 28<PROTEIN2>; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and <PROTEIN1>DnaK<PROTEIN1>, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
229,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor <PROTEIN2>sigma B<PROTEIN2>; and <PROTEIN1>DnaK<PROTEIN1>, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
230,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, <PROTEIN1>sigma F<PROTEIN1> and <PROTEIN2>sigma G<PROTEIN2>, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
231,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor <PROTEIN2>sigma 28<PROTEIN2>; SpoIIAB, which inhibits the sporulation-specific sigma factor, <PROTEIN1>sigma F<PROTEIN1> and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
232,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, <PROTEIN1>sigma F<PROTEIN1> and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor <PROTEIN2>sigma B<PROTEIN2>; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
233,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, <PROTEIN1>sigma F<PROTEIN1> and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor <PROTEIN2>sigma 32<PROTEIN2>.",LLL.d41.s0
234,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor <PROTEIN2>sigma 28<PROTEIN2>; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and <PROTEIN1>sigma G<PROTEIN1>, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
235,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and <PROTEIN1>sigma G<PROTEIN1>, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor <PROTEIN2>sigma B<PROTEIN2>; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
236,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and <PROTEIN1>sigma G<PROTEIN1>, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor <PROTEIN2>sigma 32<PROTEIN2>.",LLL.d41.s0
237,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor <PROTEIN1>sigma 28<PROTEIN1>; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor <PROTEIN2>sigma B<PROTEIN2>; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor sigma 32.",LLL.d41.s0
238,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor <PROTEIN1>sigma 28<PROTEIN1>; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor sigma B; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor <PROTEIN2>sigma 32<PROTEIN2>.",LLL.d41.s0
239,LLL.d41,False,"The class includes AsiA form bacteriophage T4, which inhibits Escherichia coli sigma 70; FlgM, present in both gram-positive and gram-negative bacteria, which inhibits the flagella sigma factor sigma 28; SpoIIAB, which inhibits the sporulation-specific sigma factor, sigma F and sigma G, of Bacillus subtilis; RbsW of B. subtilis, which inhibits stress response sigma factor <PROTEIN1>sigma B<PROTEIN1>; and DnaK, a general regulator of the heat shock response, which in bacteria inhibits the heat shock sigma factor <PROTEIN2>sigma 32<PROTEIN2>.",LLL.d41.s0
240,LLL.d42,True,"Finally, we show that proper localization of SpoIVA required the expression of one or more genes which, like <PROTEIN2>spoIVA<PROTEIN2>, are under the control of the mother cell transcription factor <PROTEIN1>sigmaE<PROTEIN1>.",LLL.d42.s0
241,LLL.d44,True,"The <PROTEIN1>sigma W<PROTEIN1> regulon includes a penicillin binding protein (<PROTEIN2>PBP4*<PROTEIN2>) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
242,LLL.d44,True,"The <PROTEIN1>sigma W<PROTEIN1> regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (<PROTEIN2>RacX<PROTEIN2>), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
243,LLL.d44,True,"The <PROTEIN1>sigma W<PROTEIN1> regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (<PROTEIN2>YteI<PROTEIN2>), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
244,LLL.d44,True,"The <PROTEIN1>sigma W<PROTEIN1> regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (<PROTEIN2>YuaG<PROTEIN2>), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
245,LLL.d44,True,"The <PROTEIN1>sigma W<PROTEIN1> regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (<PROTEIN2>YknXYZ<PROTEIN2>), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
246,LLL.d44,True,"The <PROTEIN1>sigma W<PROTEIN1> regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (<PROTEIN2>YdjP<PROTEIN2>), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
247,LLL.d44,True,"The <PROTEIN1>sigma W<PROTEIN1> regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (<PROTEIN2>YfhM<PROTEIN2>) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
248,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (<PROTEIN1>PBP4*<PROTEIN1>) and a co-transcribed amino acid racemase (<PROTEIN2>RacX<PROTEIN2>), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
249,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (<PROTEIN1>PBP4*<PROTEIN1>) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (<PROTEIN2>YteI<PROTEIN2>), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
250,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (<PROTEIN1>PBP4*<PROTEIN1>) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (<PROTEIN2>YuaG<PROTEIN2>), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
251,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (<PROTEIN1>PBP4*<PROTEIN1>) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (<PROTEIN2>YknXYZ<PROTEIN2>), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
252,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (<PROTEIN1>PBP4*<PROTEIN1>) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (<PROTEIN2>YdjP<PROTEIN2>), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
253,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (<PROTEIN1>PBP4*<PROTEIN1>) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (<PROTEIN2>YfhM<PROTEIN2>) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
254,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (<PROTEIN1>RacX<PROTEIN1>), homologues of signal peptide peptidase (<PROTEIN2>YteI<PROTEIN2>), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
255,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (<PROTEIN1>RacX<PROTEIN1>), homologues of signal peptide peptidase (YteI), flotillin (<PROTEIN2>YuaG<PROTEIN2>), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
256,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (<PROTEIN1>RacX<PROTEIN1>), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (<PROTEIN2>YknXYZ<PROTEIN2>), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
257,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (<PROTEIN1>RacX<PROTEIN1>), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (<PROTEIN2>YdjP<PROTEIN2>), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
258,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (<PROTEIN1>RacX<PROTEIN1>), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (<PROTEIN2>YfhM<PROTEIN2>) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
259,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (<PROTEIN1>YteI<PROTEIN1>), flotillin (<PROTEIN2>YuaG<PROTEIN2>), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
260,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (<PROTEIN1>YteI<PROTEIN1>), flotillin (YuaG), ABC transporters (<PROTEIN2>YknXYZ<PROTEIN2>), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
261,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (<PROTEIN1>YteI<PROTEIN1>), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (<PROTEIN2>YdjP<PROTEIN2>), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
262,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (<PROTEIN1>YteI<PROTEIN1>), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (<PROTEIN2>YfhM<PROTEIN2>) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
263,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (<PROTEIN1>YuaG<PROTEIN1>), ABC transporters (<PROTEIN2>YknXYZ<PROTEIN2>), non-haem bromoperoxidase (YdjP), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
264,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (<PROTEIN1>YuaG<PROTEIN1>), ABC transporters (YknXYZ), non-haem bromoperoxidase (<PROTEIN2>YdjP<PROTEIN2>), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
265,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (<PROTEIN1>YuaG<PROTEIN1>), ABC transporters (YknXYZ), non-haem bromoperoxidase (YdjP), epoxide hydrolase (<PROTEIN2>YfhM<PROTEIN2>) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
266,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (<PROTEIN1>YknXYZ<PROTEIN1>), non-haem bromoperoxidase (<PROTEIN2>YdjP<PROTEIN2>), epoxide hydrolase (YfhM) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
267,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (<PROTEIN1>YknXYZ<PROTEIN1>), non-haem bromoperoxidase (YdjP), epoxide hydrolase (<PROTEIN2>YfhM<PROTEIN2>) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
268,LLL.d44,False,"The sigma W regulon includes a penicillin binding protein (PBP4*) and a co-transcribed amino acid racemase (RacX), homologues of signal peptide peptidase (YteI), flotillin (YuaG), ABC transporters (YknXYZ), non-haem bromoperoxidase (<PROTEIN1>YdjP<PROTEIN1>), epoxide hydrolase (<PROTEIN2>YfhM<PROTEIN2>) and three small peptides with structural similarities to bacteriocin precursor polypeptides.",LLL.d44.s0
